label,message,length
0,"['do', ""n't"", 'think', 'about', '``', 'what', 'u', 'have', 'got', ""''"", 'think', 'about', '``', 'how', 'use', 'it', 'that', 'you', 'have', 'got', ""''"", 'good', 'ni8']",23
0,"['i', 'ca', ""n't"", 'right', 'second', ',', 'got', 'ta', 'hit', 'people', 'first']",11
0,"['evry', 'emotion', 'd', ""n't"", 'hav', 'words.evry', 'wish', 'd', ""n't"", 'hav', 'prayrs', '..', 'if', 'u', 'smile', ',', 'd', 'world', 'wit', 'u.othrwise', 'even', 'drop', 'tear', 'd', ""n't"", 'lik', '2', 'stay', 'wit', 'u.so', 'b', 'happy', '..', 'good', 'morning', ',', 'keep', 'smiling', ':', '-', ')']",41
0,"['so', '.', 'what', 'remember']",4
0,"['ujhhhhhhh', 'computer', 'shipped', 'address', 'sandiago', 'parantella', 'lane', '.', 'wtf', '.', 'poop', '.']",12
0,"['mm', 'yes', 'dear', 'look', 'hugging', '.', ':', '-p']",8
0,"['i', 'like', 'dis', 'sweater', 'fr', 'mango', 'size', 'already', 'irritating', '.']",10
0,"['1', 'i', ""n't"", 'number', '2', 'gon', 'na', 'massive', 'pain', 'as', ""'d"", 'rather', 'get', 'involved', ""'s"", 'possible']",16
0,"['anytime', 'lor', '...']",3
1,"['do', 'want', 'new', 'video', 'handset', '?', '750', 'time', 'network', 'min', '?', 'unlimited', 'text', '?', 'camcorder', '?', 'reply', 'call', '08000930705', 'del', 'sat', 'am']",22
0,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'message', '..', 'its', 'smiling', 'seeing', 'name', '.', 'gud', 'evng']",15
1,"['ur', 'balance', '£600', '.', 'next', 'question', ':', 'complete', 'landmark', ',', 'big', ',', 'a', '.', 'bob', ',', 'b.', 'barry', 'c.', 'ben', '?', '.', 'text', 'a', ',', 'b', 'c', '83738', '.', 'good', 'luck', '!']",32
0,"['me', 'fine', '..', 'absolutly', 'fine']",5
0,"['k', ""'re"", 'sure', 'i', ""n't"", 'consent', 'form', ':', 'v']",9
1,"['ur', 'tonexs', 'subscription', 'renewed', 'charged', '£4.50', '.', 'you', 'choose', '10', 'polys', 'month', '.', 'www.clubzed.co.uk', '*', 'billing', 'msg', '*']",18
1,"['if', ""n't"", ',', 'prize', 'go', 'another', 'customer', '.', 't', '&', 'c', 'www.t-c.biz', '18+', '150p/min', 'polo', 'ltd', 'suite', '373', 'london', 'w1j', '6hl', 'please', 'call', 'back', 'busy']",25
0,"['how', 'much', 'torch', '9ja', '.']",5
0,"['doing', 'nothing', ',', 'u', 'dinner', 'w', 'u', '?']",8
0,"['how', '.', 'just', 'checking']",4
0,"['done', 'internet', 'connection', 'v', 'slow', '‘', 'send', '.', 'will', 'try', 'later', 'first', 'thing', 'tomo', '.']",15
0,"['mathews', 'tait', 'edward', 'anderson']",4
0,"['yeah', 'sure', 'thing', 'mate', 'haunt', 'got', 'stuff', 'sorted', 'im', 'going', 'sound', 'anyway', 'promoting', 'hex', '.by', 'way', '?', 'dont', 'know', 'number', '.', 'joke']",22
0,"['no', 'need', 'lar', 'go', 'engin', '?', 'cos', 'si', 'art', 'today', '...']",11
0,"['thanks', 'honey', 'still', ""n't"", 'heard', 'anything', 'i', 'leave', 'bit', 'longer', '2', 'crowd', 'try', 'later', '-', 'great', 'advice', 'thanks', 'hope', 'cardiff', 'still', '!']",22
1,"['do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'delivered', 'tomorrow', '?', 'with', '200', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '8000930705']",25
0,"[',', 'im', '..', 'on', 'snowboarding', 'trip', '.', 'i', 'wondering', 'planning', 'get', 'everyone', 'together', 'befor', 'go', '..', 'meet', 'greet', 'kind', 'affair', '?', 'cheers', ',']",23
0,"['s.i', ""'m"", 'watching', 'live', '..']",5
0,"['see', ',', ""'re"", 'christmassy', '!']",5
0,"['k', 'i', ""'m"", 'ready', ',', '&', 'lt', ';', '#', '&', 'gt', ';', '?']",13
0,"['do', 'know', 'god', 'created', 'gap', 'finger', '..', '?', 'so', ',', 'one', 'made', 'come', '&', 'amp', ';', 'fill', 'gap', 'holding', 'hand', 'love', '..', '!']",23
0,"['the', 'greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heart', '....', 'gn', 'tc']",13
0,"['new', 'year', 'plan', '?']",4
1,"['recpt', '1/3', '.', 'you', 'ordered', 'ringtone', '.', 'your', 'order', 'processed', '...']",11
0,"['baaaaaaaabe', '!', 'wake', '!', 'i', 'miss', '!', 'i', 'crave', '!', 'i', 'need', '!']",13
0,"['only', 'got', 'message', ',', 'ignoring', '.', 'yes', ',', '.', 'shopping']",10
0,"['dear', ':', '-/', 'mood', '.', 'i', 'cant', 'drive', 'brother', 'drive']",10
0,"['when', 'dad', 'get', 'back', '.']",5
0,"['can', 'tell', 'shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', ',', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', '.', 'she', 'ask', 'someone', 'check', 'sagamu', 'thing', 'lautech', '.', 'its', 'vital', 'completes', 'medical', 'education', 'nigeria', '.', 'its', 'less', 'expensive', 'much', 'less', 'expensive', '.', 'unless', 'getting', 'citizen', 'rate', 'new', 'zealand', '.']",48
0,"['yes', 'finished', 'watching', 'day', 'life', '.', 'i', 'love', '.']",9
0,"['juz', 'go', 'google', 'n', 'search', '4', 'qet', '...']",8
0,"['many', 'time', 'lose', 'best', 'one', 'bcoz']",6
0,"['good', 'friends', 'care', 'other', '..', 'close', 'friends', 'understand', 'other', '...', 'true', 'friends', 'stay', 'forever', 'beyond', 'word', ',', 'beyond', 'time', '.', 'gud', 'ni8']",22
0,"['just', 'getting', 'back', 'home']",4
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later', '&', 'lt', ';', '#', '&', 'gt', ';', 'min']",14
0,"['dun', 'need', 'use', 'dial', 'juz', 'open', 'da', 'browser', 'n', 'surf', '...']",11
1,"['as', 'one', 'registered', 'subscriber', 'u', 'enter', 'draw', '4', '100', 'g.b', '.', 'gift', 'voucher', 'replying', 'enter', '.', 'to', 'unsubscribe', 'text', 'stop']",20
0,"['awesome', ',', 'plan', 'get', 'time', 'like', '&', 'lt', ';', '#', '&', 'gt', ';', ',', 'i', ""'ll"", 'text', 'detail', 'wee', 'bit']",20
0,"['take', 'care', 'sleep', 'well.you', 'need', 'learn', 'change', 'life.you', 'need', 'get', 'convinced', 'that.i', 'wait', 'conversation', 'us.get', 'convinced', 'time.your', 'family', 'many', 'senses.respect', 'overemphasise.or', 'u', 'role', 'life', '.']",25
1,"['for', 'chance', 'win', 'free', 'bluetooth', 'headset', 'simply', 'reply', 'back', '``', 'adp', ""''""]",12
0,"['you', 'also', 'didnt', 'get', 'na', 'hi', 'hi', 'hi', 'hi', 'hi']",10
0,"['ya', 'cant', 'display', 'internal', 'sub', 'got', 'ta', 'extract']",8
0,"['if', 'said', 'anything', 'wrong', 'sorry', 'de', ':', '-', ')']",9
0,"['sad', 'story', 'man', '-', 'last', 'week', ""b'day"", '.', 'my', 'wife', ""did'nt"", 'wish', '.', 'my', 'parents', 'forgot', 'n', 'kids', '.', 'i', 'went', 'work', '.', 'even', 'colleagues', 'wish', '.']",27
0,"['how', 'stupid', 'say', 'challenge', 'god.you', 'dont', 'think', 'write', 'instead', 'respond', 'immed', '.']",12
0,"['yeah', 'i', 'able', ',', 'i', ""'ll"", 'text', 'i', ""'m"", 'ready', 'meet']",11
0,"['v', 'skint', 'fancied', 'bevies.waz', 'gona', 'go', 'meet', '&', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earth', '&', 'sofa', 'v', 'comfey', ';', 'if', 'dont', 'make', 'hav', 'gd', 'night']",26
0,"['say', ""'s"", 'quitting', 'least5times', 'day', 'wud', ""n't"", 'take', 'much', 'notice', '.', 'nah', ',', ""n't"", 'mind', '.', 'are', 'gon', 'na', 'see', '?', 'do', 'want', 'come', 'taunton', 'tonight', '?', 'u', 'tell', '!']",30
0,"['when', 'get', 'free', ',', 'call']",5
0,"['how', 'little', 'darling', 'far', 'week', '?', 'need', 'coffee', 'run', 'tomo', '?', 'ca', ""n't"", 'believe', ""'s"", 'time', 'week', 'already', '…']",19
0,"['ok', 'msg', 'u', 'b4', 'leave', 'house', '.']",7
0,"['still', 'west', 'coast', '...', 'haiz', '...', 'ü', ""'ll"", 'take', 'forever', 'come', 'back', '...']",13
0,"['mmm', '...', 'fuck', '....', 'merry', 'christmas']",6
0,"['alright', '.', 'thanks', 'advice', '.', 'enjoy', 'night', '.', ""i'ma"", 'try', 'get', 'sleep', '...']",13
0,"['update', 'face', 'book', 'status', 'frequently', ':', ')']",7
0,"['just', 'saw', 'message.it', 'k', 'da', ':', ')']",7
0,"['was', 'something', 'u', 'ate', '?']",5
0,"['so', 'bank', 'say', 'money', '?']",5
0,"['aiyar', 'dun', 'disturb', 'u', 'liao', '...', 'thk', 'u', 'lot', '2', 'aft', 'ur', 'cupboard', 'come', '...']",15
0,"['hey', 'r', 'watching', 'movie', 'tonight', ""'ll"", 'prob', 'b', 'home', 'early', '...']",11
0,"['yar', 'lor', '...', 'how', 'u', 'noe', '?', 'u', 'used', 'dat', 'route', '?']",12
0,"['2mro', 'coming', 'gym', 'machan', '.', 'goodnight', '.']",7
0,"['dont', 'think', 'need', 'yellow', 'card', 'uk', 'travel', '.', 'ask', 'someone', 'gone', '.', 'if', '&', 'lt', ';', '#', '&', 'gt', ';', 'buck']",21
0,"['can', 'u', 'look', '4', 'da', 'lib', 'got', 'stuff', 'havent', 'finish', 'yet', '.']",12
0,"['sounds', 'great', '!', 'im', 'going', 'sleep', '.', 'have', 'good', 'night', '!']",11
1,"['do', ""n't"", 'b', 'floppy', '...', 'b', 'snappy', '&', 'happy', '!', 'only', 'gay', 'chat', 'service', 'photo', 'upload', 'call', '08718730666', '(', '10p/min', ')', '.', '2', 'stop', 'text', 'call', '08712460324']",27
0,"['house-maid', 'murderer', ',', 'coz', 'man', 'murdered', '&', 'lt', ';', '#', '&', 'gt', ';', 'th', 'january', '..', 'as', 'public', 'holiday', 'govt.instituitions', 'closed', ',', 'including', 'post', 'office', '..', 'understand', '?']",28
0,"['how', 'come', 'u', 'got', 'nothing', '?']",6
0,"['nothing', 'ever', 'easy', '.', 'but', ""n't"", 'looking', 'reason', 'take', 'risk', 'life', 'love']",12
0,"['want', 'grasp', 'pretty', 'booty', ':', ')']",6
0,"['i', ""'ve"", 'got', 'tea', '.', 'sure', 'flavour']",7
0,"['i', ""'m"", 'going', '2', 'orchard', 'laready', 'reaching', 'soon', '.', 'u', 'reaching', '?']",12
0,"['dear', 'denying', 'word', 'please']",4
0,"['you', 'know', 'old', 'dom', 'i', 'told', 'yesterday', '?', 'his', 'name', 'roger', '?', 'he', 'got', 'touch', 'last', 'night', 'want', 'meet', 'today', '2', 'pm']",22
0,"['come', 'back', 'to', 'tampa', 'ffffuuuuuuu']",5
0,"['2', 'celebrate', 'b\x92day', ',', 'else', '?']",6
0,"['merry', 'christmas', 'u', 'annie', '!']",5
0,"['please', 'tell', 'special', 'stock', 'talking']",5
0,"['i', 'sent', '.', 'do', 'like', '?']",6
1,"['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', ',', 'aco', '&', 'entry41', 'or', '£1000', '.', 'to', 'claim', 'txt', 'dis', '87121', '18+6', '*', '£1.50', '(', 'morefrmmob', '.', 'shracomorsglsuplt', ')', '10', ',', 'ls1', '3aj']",31
0,"['awesome', ',', 'minute']",3
0,"['and', 'problem', '.', 'you', 'walk', 'around', '``', 'julianaland', ""''"", 'oblivious', 'going', 'around', '.', 'i', 'say', 'thing', 'constantly', 'go', 'one', 'ear', 'go', 'whatever', 'want', '.', 'it', ""'s"", ""n't"", 'know', 'i', ""'m"", 'upset', '--', ""'s"", ""n't"", 'listen', 'tell', 'what', 'going', 'upset', '.', 'then', 'want', 'surprised', 'i', ""'m"", 'mad', '.']",47
0,"['i', ""'ve"", 'told', 'everything', 'stop', '.', 'just', 'dont', 'let', 'get', 'dehydrated', '.']",12
0,"['or', 'i', 'guess', '&', 'lt', ';', '#', '&', 'gt', ';', 'min']",11
0,"['i', ""'m"", 'home', '.', 'ard', 'wat', 'time', 'u', 'reach', '?']",10
0,"['storming', 'msg', ':', 'wen', 'u', 'lift', 'phne', ',', 'u', 'say', '``', 'hello', ""''"", 'do', 'u', 'knw', 'wt', 'real', 'meaning', 'hello', '?', '?', '.', '.', '.', 'it', ""'s"", 'name', 'girl', '..', '!', '.', '.', '.', 'yes', '..', 'and', 'u', 'knw', 'dat', 'girl', '?', '?', '``', 'margaret', 'hello', ""''"", 'she', 'girlfrnd', 'f', 'grahmbell', 'invnted', 'telphone', '...', '.', '.', '.', '.', 'moral', ':', 'one', '4get', 'name', 'person', ',', 'bt', 'girlfrnd', '...', 'g', 'n', 'g', 'h', '.', '.', '.', '@']",76
0,"['if', 'want', 'mapquest', 'something', 'look', '``', 'usf', 'dogwood', 'drive', ""''"", ',', ""'s"", 'tiny', 'street', 'parking', 'lot']",16
0,"['aight', 'i', 'plan', 'come', 'later', 'tonight', '?']",7
0,"['die', '...', 'i', 'accidentally', 'deleted', 'e', 'msg', 'suppose', '2', 'put', 'e', 'sim', 'archive', '.', 'haiz', '...', 'i', 'sad', '...']",19
1,"['welcome', 'uk-mobile-date', 'msg', 'free', 'giving', 'free', 'calling', '08719839835', '.', 'future', 'mg', 'billed', '150p', 'daily', '.', 'to', 'cancel', 'send', '``', 'go', 'stop', ""''"", '89123']",23
0,"['this', 'wishing', 'great', 'day', '.', 'moji', 'told', 'offer', 'always', 'speechless', '.', 'you', 'offer', 'easily', 'go', 'great', 'length', 'behalf', 'stunning', '.', 'my', 'exam', 'next', 'friday', '.', 'after', 'keep', 'touch', '.', 'sorry', '.']",31
0,"['thanks', 'reply', 'today', '.', 'when', 'ur', 'visa', 'coming', '.', 'and', 'r', 'u', 'still', 'buying', 'gucci', 'bag', '.', 'my', 'sister', 'thing', 'easy', ',', 'uncle', 'john', 'also', 'bill', 'really', 'need', 'think', 'make', 'money', '.', 'later', 'sha', '.']",35
0,"['sorry', 'i', 'flaked', 'last', 'night', ',', 'shit', ""'s"", 'seriously', 'goin', 'roommate', ',', 'tonight', '?']",14
0,"['he', 'said', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', '.', 'but', 'thk', ""'s"", 'cutting', 'quite', 'short', '4', 'leh', '.']",18
0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",7
0,"['``', 'cheers', 'for', 'callin', 'babe.sozi', 'culdnt', 'talkbut', 'i', 'wannatell', 'u', 'details', 'later', 'wenwecan', 'chat', 'properly', 'x', ""''""]",17
0,"['hey', 'u', 'still', 'gym', '?']",5
0,"['she', 'said', ',', ""''"", 'u', 'mind', 'i', 'go', 'bedroom', 'minute', '?', '``', ""''"", 'ok', ""''"", ',', 'i', 'sed', 'sexy', 'mood', '.', 'she', 'came', '5', 'minuts', 'latr', 'wid', 'cake', '...', 'n', 'my', 'wife', ',']",33
0,"['much', 'better', 'thanks', 'lol']",4
0,"['nothing', ',', 'smsing', 'u', 'n', 'xy', 'lor', '.', 'sorry', 'lor', 'da', 'guy', 'neva', 'c', 'u', 'person', 'sort', 'know', 'u', 'lor', '.', 'so', 'u', 'wan', '2', 'meet', 'xy', 'ask', '2', 'bring', 'u', 'along', '4', 'next', 'meeting', '.']",36
0,"['lem', 'know', 'i', 'swing', 'pick', ',', 'i', ""'m"", 'free', 'basically', 'time', '1', 'semester']",13
0,"['wa', '...', 'u', 'efficient', '...', 'gee', '...', 'thanx', '...']",9
1,"['3', '.', 'you', 'received', 'mobile', 'content', '.', 'enjoy']",8
0,"['s', 'able', 'sleep', '.']",4
1,"['want', 'explicit', 'sex', '30', 'sec', '?', 'ring', '02073162414', '!', 'costs', '20p/min']",11
0,"['we', 'meet', 'soon', 'princess', '!', 'ttyl', '!']",7
0,"['i', ""'ll"", 'pick', '5.15pm', 'go', 'taunton', 'still', 'want', 'come', '.']",10
0,"['oh', ':', '-', ')', '4', 'outside', 'player', 'allowed', 'play', 'know']",10
0,"['i', 'anything', 'lor', '.']",4
0,"['erutupalam', 'thandiyachu']",2
0,"['y', 'cant', 'u', 'try', 'new', 'invention', 'fly', '..', ""'m"", 'joking.', ',']",11
0,"['no', '..', 'ful', 'song', 'lyric', '..']",6
0,"['what', 'u', 'reckon', 'need', '2', 'arrange', 'transport', 'u', 'ca', ""n't"", ',', 'thanks']",12
0,"['true', 'lov', 'n', 'care', 'wil', 'nevr', 'go', 'unrecognized', '.', 'though', 'somone', 'often', 'make', 'mistake', 'valuing', '.', 'definitly', 'undrstnd', 'start', 'missing', '.']",21
0,"['shopping', '?', 'eh', 'ger', 'toking', 'abt', 'syd', 'leh', '...', 'haha']",10
0,"['what', 'standing', '.']",3
0,"['*', 'good', 'weekend', '.']",4
0,"['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', '.', 'thats', 'rule', '.', 'one', 'great', 'phone', 'receiving', 'quality', 'win', '.']",22
0,"['call', 'get', 'chance', 'plz', '&', 'lt', ';', '3']",8
0,"['the', 'new', 'deus', 'ex', 'game', 'comin', 'early', 'next', 'yr']",9
0,"['my', 'computer', 'fried', 'essential', 'part', ""n't"", 'keep', 'spare', 'fucking', 'idiot', 'roommate', 'looovvve', 'leaving', 'thing', 'running', 'full', '&', 'lt', ';', '#', '&', 'gt', ';', '/7']",24
0,"['my', 'friend', ',', ""'s"", 'studying', 'warwick', ',', ""'ve"", 'planned', 'go', 'shopping', 'concert', 'tmw', ',', 'may', 'canceled', ',', 'hav', ""n't"", 'seen', 'age', ',', 'yeah', 'get', 'together', 'sometime', '!']",27
0,"['probably', 'couple', 'hour', 'top']",4
0,"['lol', '..', '*', 'grin', '*', '..', 'i', ""'m"", 'babe', ',', 'thanks', 'thinking', '!']",13
0,"['man', 'bus', 'slow', '.', 'i', 'think', ""'re"", 'gon', 'na', 'get']",10
0,"['hope', 'text', 'meet', 'smiling', '.', 'if', 'let', 'text', 'give', 'reason', 'smile', '.', 'have', 'beautiful', 'day', '.']",16
0,"['in', 'case', 'wake', 'wondering', 'i', ',', 'i', 'forgot', 'i', 'take', 'care', 'something', 'grandma', 'today', ',', 'done', 'parade']",17
0,['ok'],1
1,"['latest', 'nokia', 'mobile', 'ipod', 'mp3', 'player', '+£400', 'proze', 'guaranteed', '!', 'reply', ':', 'win', '83355', '!', 'norcorp', 'ltd.£1,50/mtmsgrcvd18+']",17
1,"['sms', 'services', '.', 'inclusive', 'text', 'credit', ',', 'pls', 'goto', 'www.comuk.net', 'login=', '3qxj9', 'unsubscribe', 'stop', ',', 'extra', 'charge', '.', 'help', '08702840625.comuk', '.', '220-cm2', '9ae']",23
0,"['nvm', 'take', 'ur', 'time', '.']",5
0,"['so', 'wat', ""'s"", 'da', 'decision', '?']",6
0,"['wot', 'u', '2', 'bitch', '?']",5
0,"['stupid.its', 'possible']",2
0,"['she', 'told', 'hr', 'want', 'posting', 'chennai', ':', ')', ""'m"", 'working', ':', ')']",12
1,"['mobile', 'club', ':', 'choose', 'top', 'quality', 'item', 'mobile', '.', '7cfca1a']",10
0,"['when', 'guy', 'leaving', '?']",4
0,"['he', 'neva', 'grumble', 'sad', 'lor', '...', 'hee', '...', 'buy', 'tmr', 'lor', 'aft', 'lunch', '.', 'but', 'still', 'meetin', '4', 'lunch', 'tmr', '.', 'neva', 'hear', 'fr', 'lei', '.', 'ü', 'got', 'lot', 'work', 'ar', '?']",32
0,"['not', 'able', 'anything', '.']",4
0,"['ü', 'takin', 'linear', 'algebra', 'today', '?']",6
0,"['this', 'weekend', 'fine', '(', 'excuse', 'much', 'decorating', ')']",8
0,"['sorry', 'i', 'missed', 'babe', '.', 'i', 'late', 'slept', '.', 'i', 'hope', 'enjoy', 'driving', 'lesson', ',', 'boytoy', '.', 'i', 'miss', '...', '*', 'teasing', 'kiss', '*']",24
0,"['now', 'project', 'pa.', 'after', 'come', '.']",6
1,"['money', 'wining', 'number', '946', 'wot', 'next']",6
0,"['sure', ',', 'whenever', 'show', 'fuck', '&', 'gt', ';', ':', '(']",10
0,"['that', 'random', 'saw', 'old', 'roomate', 'campus', '.', 'he', 'graduated']",9
1,"['congrats', '!', '2', 'mobile', '3g', 'videophones', 'r', '.', 'call', '09061744553', '!', 'videochat', 'wid', 'ur', 'mate', ',', 'play', 'java', 'game', ',', 'dload', 'polyh', 'music', ',', 'noline', 'rentl', '.', 'bx420', '.', 'ip4', '.', '5we', '.', '150pm']",34
0,"['men', 'always', 'need', 'beautiful', ',', 'intelligent', ',', 'caring', ',', 'loving', ',', 'adjustable', ',', 'cooperative', 'wife', '.', 'but', 'law', 'allows', 'one', 'wife', '....']",22
0,"['that', 'suck', '.', 'so', 'got', 'planned', 'yo', 'valentine', '?', 'i', 'yo', 'valentine', ""n't"", 'i', '?']",15
0,"['just', 'got', 'part', 'nottingham', '-', '3', 'hr', '63miles', '.', 'good', 'thing', 'love', 'man', 'much', ',', '40mph', '.', 'hey', 'ho']",19
0,"['what', 'think', 'one', 'saying', 'clearly', '.', 'ok', 'leave', 'need', 'ask', '.', 'i', 'go', 'come']",14
0,"['hi', 'good', 'mornin', '..', 'thanku', 'wish', 'u', '..']",8
0,"['do', 'u', 'want', '2', 'meet', 'up', '2morro']",7
0,"['actually', 'i', 'decided', 'i', 'hungry', 'i', ""n't"", 'left', 'yet', ':', 'v']",11
0,"['i', ""'ve"", 'sent', 'ü', 'part', '..']",6
0,"['cos', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', '2', 'ask', 'wat', 'present', 'wan', 'lor', '.', 'then', 'started', 'guessing', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor', '.']",24
1,"['i', 'want', 'cock', '!', 'my', 'hubby', ""'s"", 'away', ',', 'i', 'need', 'real', 'man', '2', 'satisfy', '.', 'txt', 'wife', '89938', 'string', 'action', '.', '(', 'txt', 'stop', '2', 'end', ',', 'txt', 'rec', '£1.50ea', '.', 'otbox', '731', 'la1', '7ws', '.', ')']",38
0,"['understand', '.', 'loss', 'gain', ':', ')', 'work', '?', 'school', '?']",10
0,"['how', 'are', 'u', '?', 'i', 'have', 'missed', 'u', '!', 'i', 'havent', 'been', 'up', '2', 'much', 'a', 'bit', 'bored', 'with', 'the', 'holiday', 'want', '2', 'go', 'bak', '2', 'college', '!', 'sad', 'isnt', 'it', '?', 'xx']",33
0,"['hiya', ',', 'probably', 'coming', 'home', '*', 'weekend', 'next']",8
0,"['do', ""n't"", 'forget', 'though', 'i', 'love', '....', 'and', 'i', 'walk', 'beside', '.', 'watching', 'keeping', 'heart', 'warm', '.']",17
0,"['i', 'wish', 'thing', 'different', '.', 'i', 'wonder', 'able', 'show', 'much', 'value', '.', 'pls', 'continue', 'brisk', 'walk', 'drug', 'without', 'askin', 'please', 'find', 'thing', 'laugh', '.', 'i', 'love', 'dearly', '.']",28
0,"['ok', 'day', '.', 'so', 'making', 'dinner', 'tonite', '?', 'am', 'i', 'invited', '?']",12
1,"['gr8', 'new', 'service', '-', 'live', 'sex', 'video', 'chat', 'mob', '-', 'see', 'sexiest', 'dirtiest', 'girl', 'live', 'ur', 'phone', '-', '4', 'detail', 'text', 'horny', '89070', 'cancel', 'send', 'stop', '89070']",27
0,"['i', 'money', '4', 'steve', 'mate', '!', '!']",7
0,"['im', 'late', 'tellmiss', 'im', 'on', 'my', 'way']",7
0,"['never', 'blame', 'day', 'ur', 'life', '.', 'good', 'day', 'give', 'u', 'happiness', '.', 'bad', 'day', 'give', 'u', 'experience', '.', 'both', 'essential', 'life', '!', 'all', 'gods', 'blessing', '!', 'good', 'morning', '.', ':']",30
